x,y,z,intensity
-2.3716,0.4214,-1.5071,0.7393
3.8096,4.6505,-0.1228,0.264
-6.7229,-1.5527,0.0969,0.2409
8.1694,-1.1433,0.1476,0.16468
3.4673,3.283,0.6145,0.27384
-1.2274,-8.3346,-0.0368,0.12548
4.2163,-4.0959,-0.164,0.15737
1.6668,6.7463,0.1755,0.14081
0.9935,-9.1807,-0.5301,0.1212
4.0966,-3.9483,-0.8917,0.22137
-3.5619,8.3353,0.1082,0.15348
-5.8595,-2.6514,-0.013,0.24175
4.7681,-4.6125,0.2369,0.14112
-4.843,7.2452,0.4464,0.14079
0.9028,0.8402,0.7993,0.56089
7.7213,-0.0123,0.1284,0.12161
3.6206,1.0596,-0.4849,0.47228
-0.3214,-8.5703,-0.1866,0.14516
8.3867,2.2354,0.3414,0.13597
-7.3189,4.1613,0.0726,0.0963
0.1788,-10.2539,0.2554,0.07921
6.1459,-2.9283,0.2003,0.16678
3.8135,4.8874,-0.0331,0.21336
-5.5038,2.7055,-0.082,0.27722
8.2363,2.0814,0.0094,0.1366
3.6147,-0.8153,1.0735,0.65712
2.0498,0.548,0.6443,0.59108
1.3447,-4.5632,-0.6331,0.3302
0.7498,7.5244,0.131,0.16113
-2.7755,3.1697,0.1183,0.40025
-0.0852,-4.2793,-0.8917,0.21536
-1.9223,7.8797,0.1856,0.23698
0.6943,1.1508,-0.8566,0.59602
1.0538,-5.9356,-0.744,0.16746
5.1007,0.4359,-0.4742,0.23962
-5.8057,-1.3423,0.0061,0.20025
-0.8019,-3.9985,0.2433,0.3579
-2.8451,7.3052,0.0036,0.11524
-1.6761,4.1943,-0.3433,0.47786
-1.5065,-2.2411,0.4952,0.54289
-1.5156,6.8533,-0.2274,0.07995
-5.7693,-3.102,-0.1288,0.15037
4.5035,-4.8642,-0.0516,0.17012
-4.6192,6.7906,-0.0192,0.13902
-7.1463,-2.7151,-0.2606,0.164
3.0916,-5.6745,-0.0783,0.09554
2.3684,5.5374,-0.34,0.27892
-2.7613,-7.9799,0.0642,0.08322
0.3658,-5.0736,-0.2922,0.33608
-3.3695,5.9575,-0.0559,0.15066
-3.0036,-8.6909,0.2788,0.10503
5.9896,-3.4845,0.1995,0.20321
3.3093,4.1612,-0.5112,0.1984
1.0231,1.4667,-1.8646,0.83064
5.349,-4.0851,0.2013,0.23023
-4.4687,6.503,0.3551,0.1231
-5.6256,-2.3996,-0.307,0.13203
-0.8643,-4.2239,0.135,0.41652
-0.1115,-1.7446,0.8712,0.91615
-4.9408,2.6591,0.0586,0.2224
-2.0826,-1.2111,0.4207,0.75489
0.2118,6.1101,0.6733,0.21135
-6.2641,-2.1199,0.3051,0.22651
2.9555,-5.2775,0.4614,0.19231
2.9319,-1.0154,-0.4208,0.37477
-2.5735,3.5794,-0.4,0.29318
8.2892,1.131,0.1114,0.07407
-2.3741,7.4339,-0.3428,0.17329
-3.4553,-6.8289,0.2591,0.09457
-1.8713,-3.4283,0.3549,0.30488
4.1116,-1.5752,0.0623,0.27362
0.7882,-8.5326,-0.1331,0.07223
8.3565,2.2074,-0.0904,0.07584
0.5953,6.8491,-0.1287,0.22839
-6.8768,-0.151,-0.0642,0.22094
7.6572,4.4556,-0.1015,0.15784
-3.2376,7.7181,0.366,0.11235
-0.2533,3.5647,-0.8855,0.35718
4.1062,-4.628,0.0828,0.17625
1.2206,7.5104,-0.2086,0.10476
-3.4582,2.4718,0.3858,0.25295
8.1389,1.9253,0.434,0.14882
3.9442,1.4917,0.3567,0.3812
-4.1645,1.9708,0.2939,0.38868
-0.5102,-4.2609,-0.2256,0.28926
2.6815,-2.0083,-0.6964,0.50209
-6.2315,-0.2768,-0.2734,0.26398
-0.6425,-2.8368,-0.5217,0.38027
1.515,-1.9444,0.3196,0.29616
-5.9831,-0.0094,-0.1463,0.12016
-2.5097,-2.2362,0.4491,0.47636
2.2365,5.9833,0.0608,0.1859
-1.5784,-8.8722,-0.1286,0.08136
6.8589,6.7323,0.1171,0.11507
2.5174,-2.2421,-0.3567,0.38489
-5.948,-0.3107,0.3388,0.1549
-1.8767,-1.1044,1.1953,0.37008
-0.0389,7.6895,0.1442,0.17464
-3.1369,2.5102,-0.3067,0.26513
6.179,-3.7662,-0.4592,0.24002
-3.8974,7.076,0.1615,0.12127
0.2252,3.4192,-1.0624,0.41413
3.4278,-4.5006,0.3509,0.24165
4.2752,3.3073,-0.1013,0.3024
-0.0828,-8.1974,0.2423,0.11295
1.0609,-5.8014,-0.5153,0.15378
0.6701,-0.9107,-0.5728,0.75529
-5.3902,1.3381,-0.3905,0.23352
-0.5537,0.6036,0.8888,1.10823
-3.6136,8.2649,-0.1164,0.1352
0.8235,1.0292,-0.4634,0.68549
2.0998,-5.6303,1.3214,0.22213
-6.6634,5.7236,-0.2441,0.09738
0.6231,3.0391,-0.206,0.35295
-1.2587,-3.9219,-0.2394,0.37714
3.4938,5.2442,-0.1774,0.23077
-1.445,-9.2419,0.0232,0.13075
7.6898,3.4251,0.3409,0.12673
-5.7753,5.0611,-0.1792,0.11256
-5.312,-4.1461,0.0642,0.14653
8.3345,2.621,0.0484,0.11718
-5.2004,5.3527,-0.1075,0.17769
-5.195,-5.3083,-0.2518,0.11181
-3.3597,-1.0141,1.2838,0.4996
-7.8338,4.0616,0.6089,0.10358
-6.1967,0.4705,0.2089,0.18085
4.1657,-4.71,-0.1599,0.2317
0.3681,7.2887,0.2714,0.24143
3.4137,-8.3866,0.1438,0.05103
2.5439,-6.0943,-0.3219,0.18833
0.7364,6.5184,0.3915,0.19448
-4.9777,0.6405,-0.2286,0.24365
0.8749,-5.9542,0.0511,0.22823
2.8568,-1.2114,-0.1074,0.5028
-3.2291,3.3429,-0.2617,0.25856
8.7246,3.8364,0.2994,0.07641
4.0318,-1.0763,0.7008,0.37369
0.4377,-8.7646,0.1891,0.09666
8.1025,1.2462,0.148,0.1244
-0.2682,-0.299,-1.0854,0.82313
1.0744,-8.4019,-0.3224,0.09446
8.6261,2.5857,0.0017,0.11839
-8.2807,3.1273,0.2919,0.08303
-6.3603,-2.8577,-0.1007,0.22153
-2.3461,-1.6171,-0.873,0.44185
3.4423,0.8835,0.392,0.37146
-5.1683,1.0431,-0.354,0.14035
2.4389,-5.1037,-0.4154,0.37059
-0.0307,6.8099,0.3614,0.1104
-3.0306,1.9061,0.0809,0.44002
0.2534,0.4178,1.8828,0.96456
-7.2729,6.1683,0.378,0.11881
1.0988,-8.892,-0.5382,0.10936
-2.2578,0.8767,0.2268,0.35811
-5.9816,6.2031,-0.1881,0.13386
-5.5099,-5.9926,-0.4002,0.15268
7.8615,5.94,-0.2044,0.09104
0.3335,5.3659,-0.0612,0.11258
-0.7519,3.5489,-0.3929,0.42435
8.0871,-0.503,0.0885,0.11003
1.5361,5.3245,-0.3427,0.207
1.0232,1.7961,1.1256,0.499
5.6767,-4.5961,0.2729,0.18527
-5.2691,6.773,-0.4226,0.13187
0.673,2.2122,0.4755,0.60427
-2.2975,-2.3103,-0.2305,0.36678
3.6395,-0.3041,-0.0147,0.2497
-0.3447,-9.3198,0.3021,0.1361
3.2822,-5.1381,0.4708,0.23599
1.0278,6.4079,0.4649,0.17146
4.0202,-8.0537,-0.0751,0.08089
5.0963,-3.8618,-0.277,0.15709
-7.7421,4.9202,0.1367,0.13016
-5.5402,0.9147,0.5193,0.19971
5.6511,-3.4549,0.2971,0.15555
1.2547,-1.1784,-1.4916,0.41634
-3.4795,-6.8514,0.0618,0.1407
8.6085,2.4629,0.0609,0.11604
-8.1459,5.9381,-0.1597,0.1355
-3.3467,-8.0641,-0.3084,0.12748
-1.1442,-4.5923,0.0027,0.15315
3.5264,4.2965,0.0226,0.23352
-1.0829,-8.1992,-0.254,0.06736
7.7444,-2.4173,-0.1092,0.1139
0.1733,7.5985,0.1062,0.16365
-3.8559,1.846,-0.0254,0.34878
6.3602,-3.8896,0.3059,0.24468
2.5222,-1.1706,0.7987,0.42441
-6.5275,-0.7093,-0.6869,0.23677
2.4491,-5.3333,0.3857,0.2096
-8.8726,3.1158,0.1599,0.12208
0.3825,-9.2887,-0.029,0.11864
7.0143,-3.117,0.0976,0.15713
4.1491,-0.1092,1.0263,0.41354
1.4639,0.2694,-0.0325,0.50877
0.9335,-5.2132,-0.2594,0.24898
2.4355,5.5472,-0.0443,0.26519
0.3589,2.8375,0.549,0.54934
7.4498,-1.3124,0.0063,0.16541
1.5159,7.3842,-0.5286,0.16758
0.6593,1.2764,-1.0102,0.62075
7.7475,5.4233,0.2283,0.16015
-8.3095,3.8452,-0.0578,0.06535
-3.1834,3.707,0.5218,0.31144
-2.0919,0.1327,0.2463,0.64955
-9.7354,1.9952,0.4293,0.09363
2.9512,-8.2983,-0.1118,0.11349
-2.1419,0.8499,-0.6132,0.5353
-9.2239,3.9533,-0.3244,0.07003
1.121,-1.3019,0.2016,0.77086
-1.9134,0.1815,-0.5601,0.53889
3.5255,3.887,0.2588,0.28174
1.3854,0.3655,0.9913,0.70774
6.1716,-2.9254,-0.0204,0.19695
3.7656,0.7278,0.0038,0.21782
1.3219,2.1367,-0.663,0.4408
-1.8786,1.1132,1.4165,0.66393
-6.925,7.0306,0.2004,0.06817
0.7687,-0.0855,-1.6217,0.77449
-3.3807,-3.0595,-0.9509,0.41582
-9.1961,2.2594,-0.1159,0.11541
-5.5265,-6.0341,-0.0926,0.16722
6.638,-1.2575,-0.1277,0.17681
-4.9216,6.6722,-0.1935,0.11054
-4.8215,2.1725,-0.4382,0.18512
8.5453,0.2454,-0.1553,0.15943
1.6175,7.051,0.3268,0.1904
-1.8307,3.5803,1.1823,0.37815
4.3344,-5.4071,0.1621,0.25083
-9.1911,3.481,-0.1318,0.07834
-6.1422,-0.2241,0.2411,0.21114
1.1243,-4.8997,0.1958,0.14134
5.2062,2.9002,0.4199,0.30778
0.5288,3.3224,0.5816,0.40788
6.8396,5.8901,-0.2798,0.05568
4.6275,2.0838,0.2819,0.22357
-7.0231,-0.7931,-0.2679,0.21137
6.6189,6.5009,-0.2791,0.08585
-6.7624,5.5468,0.0407,0.069
-3.9977,-6.5456,0.0709,0.17044
0.944,-6.5478,-0.3409,0.20738
1.8625,-2.1022,-0.2252,0.32464
-4.593,-6.2794,-0.1837,0.22044
-2.111,-4.3582,-0.7849,0.26929
-0.1846,-2.085,0.797,0.37273
0.3629,2.6446,-0.7564,0.48784
-1.82,-3.6285,0.3012,0.23146
-0.8019,6.6322,0.0411,0.1844
-4.2897,-5.5261,-0.3878,0.15927
-0.3717,-4.2094,0.2786,0.07773
-5.9348,6.0903,-0.285,0.11815
-1.9507,3.1052,-1.0071,0.3816
-1.2355,-4.272,-0.3131,0.29058
0.3806,6.6031,-0.1328,0.13977
1.0721,1.4817,1.3848,0.75058
-1.4976,-4.4606,0.4401,0.3319
-5.7843,6.646,-0.12,0.09246
0.9258,2.9044,-0.1737,0.44708
1.5006,-6.37,-0.7738,0.20967
3.3519,2.6786,-0.3581,0.2387
-4.7498,2.698,0.6415,0.35577
7.897,4.0319,0.0473,0.12198
4.1171,4.6202,-0.8129,0.23667
-1.9679,4.1488,0.1555,0.33943
-2.5826,-2.2136,-0.0487,0.31572
3.7661,3.9207,-0.1514,0.2668
-4.4441,-6.5227,-0.2231,0.17367
-0.294,-5.1017,0.0798,0.16911
-0.0919,8.0286,-0.0183,0.15982
0.593,1.4852,-0.2654,0.77787
2.7125,-5.7932,-0.1189,0.125
-6.5833,6.5118,-0.3736,0.07638
-5.432,1.4194,0.7098,0.18227
6.7423,6.3278,0.2387,0.09003
-9.5371,4.0008,0.0523,0.10425
-2.6455,-6.9757,-0.2096,0.1399
-0.9337,0.2853,-1.3139,0.85683
4.7951,2.3119,-0.0764,0.27625
1.0628,0.8694,-0.5445,0.68832
-2.0833,0.2585,1.6773,0.65542
-1.6728,7.3058,-0.3106,0.19183
-0.6005,-9.4762,0.3556,0.11776
7.7278,3.561,0.0968,0.11652
3.2078,4.6852,0.2322,0.13028
-6.0913,-1.6344,-0.1479,0.08183
7.1293,6.7476,-0.0438,0.09075
-2.2636,7.5491,0.0376,0.1341
-0.2179,3.4439,-0.3433,0.40156
7.3247,-2.5696,0.1178,0.14513
-9.8213,1.4424,-0.0566,0.11575
-5.9678,1.6016,0.4096,0.2211
-0.2579,-4.196,0.0429,0.46492
1.982,5.5007,-0.1163,0.20515
1.8901,-8.29,-0.181,0.09453
2.2807,-5.8709,-0.1689,0.131
-2.614,7.2394,0.3681,0.10119
-2.762,-8.0254,-0.1311,0.14233
4.0332,-4.67,-0.2405,0.14424
2.2798,4.5616,0.3258,0.29779
0.4203,1.4026,0.0469,0.88513
-0.2893,-4.6543,0.3356,0.39613
-0.3092,6.8577,0.0832,0.11545
-1.5137,-8.0333,-0.6941,0.12383
5.3264,-5.0048,-0.0443,0.12194
2.989,7.1369,0.0623,0.22606
-6.6331,-1.3557,-0.0075,0.16581
5.6919,-4.454,-0.1101,0.1249
3.5187,-0.0162,-0.1682,0.58526
-5.1922,-3.9886,0.024,0.15354
8.8686,2.0955,-0.0532,0.09217
-6.7661,5.783,0.2889,0.08719
1.3019,-8.7045,0.2637,0.09517
0.6319,-4.4054,-0.0792,0.30027
3.5286,5.7936,0.2418,0.20633
-7.1301,-2.042,-0.0733,0.07885
4.0122,-4.7652,0.3545,0.17831
-9.986,2.4316,-0.1526,0.09993
-2.1709,4.1981,0.9539,0.41944
7.122,-2.6785,0.5087,0.1921
1.3614,-0.8915,-0.1454,0.58306
0.6762,2.5763,1.3656,0.66578
-2.5261,-2.1475,-0.2529,0.59908
1.5803,6.83,0.2015,0.15546
-3.0577,3.6231,-0.4348,0.35451
7.9522,-1.2993,-0.2786,0.15382
4.8589,2.9044,0.4127,0.28968
-3.0592,-7.5306,-0.0066,0.1232
4.1584,-4.2877,-0.0603,0.25491
-8.6289,4.3285,0.1077,0.07524
-4.382,2.9633,0.1557,0.38842
7.9165,4.3771,0.4017,0.09784
2.9956,-0.9207,-1.1239,0.33843
-5.3468,-0.9597,-0.6081,0.21682
8.0819,-3.6313,-0.0947,0.20244
1.1026,5.7864,-0.7001,0.16745
-3.7746,-7.2265,-0.0202,0.17599
-2.8673,-2.3474,1.156,0.48376
2.0632,-2.1675,1.7299,0.49065
-4.9867,2.1919,-0.7447,0.29273
-0.3992,-4.8693,0.2931,0.26267
4.5485,-0.2556,-0.1219,0.48713
0.6988,-0.3405,0.547,0.84052
-3.8153,-0.1561,0.8153,0.44845
0.556,-1.451,-0.5971,0.92044
0.2002,-10.0427,0.0708,0.10206
-0.4708,-4.7735,0.3456,0.29398
-5.4381,6.4075,0.0801,0.06724
0.1415,2.5508,0.2737,0.48185
-2.9092,-2.3007,0.2083,0.35678
1.2057,6.1236,-0.3719,0.13284
-5.1099,1.3616,-0.8219,0.19685
6.012,-3.1165,-0.1963,0.17923
-0.5576,-0.6008,-0.5624,1.01505
1.2959,0.4234,-0.687,0.51081
-2.0774,0.2421,-0.7469,0.6229
3.6625,4.795,-0.34,0.2224
-3.4049,-9.0328,-0.0233,0.1469
6.5073,-3.9392,-0.3075,0.1282
-2.8393,6.2687,-0.343,0.16908
1.2291,1.4137,2.604,0.91364
-2.4685,-1.53,-0.3726,0.45759
3.6881,2.6777,0.533,0.22284
-4.5628,-6.5655,0.0315,0.18278
6.6263,7.2287,-0.1629,0.09147
1.5998,-1.8081,0.4147,0.23353
-1.3832,-7.7094,0.3665,0.12681
8.5483,3.8242,-0.2607,0.15577
4.6796,1.506,-0.0142,0.29067
1.0512,0.7667,-0.2674,0.79583
8.148,-1.7199,0.1541,0.12672
-4.4715,6.7827,-0.1533,0.13239
3.4138,-8.9488,-0.2852,0.0798
-0.4187,0.8413,-0.5128,0.80876
1.7304,5.7935,0.2748,0.15628
-5.2763,-5.8485,0.3014,0.18893
7.4547,0.4464,-0.082,0.16739
-8.6205,4.4011,-0.2377,0.09216
0.9298,-9.1969,-0.0682,0.09284
6.3866,-1.8146,0.2182,0.18388
3.1253,-2.7014,-0.6027,0.39799
-1.7556,3.6917,0.2396,0.42786
-3.297,-2.0601,0.4671,0.56591
2.9002,3.2015,0.776,0.15671
-5.3306,0.2418,0.0991,0.33623
4.3128,-4.6455,-0.2851,0.23989
4.2908,0.3467,0.0136,0.40247
1.4821,-9.9245,0.1392,0.08099
0.8405,-4.9659,0.6834,0.34268
3.8845,1.2868,0.5166,0.18502
1.4399,0.8065,-1.1553,0.8155
4.9236,-4.6143,-0.2832,0.1783
1.5995,-1.204,-1.6721,0.41984
2.5651,-10.1014,0.1758,0.08334
7.2084,4.8466,-0.1224,0.10465
3.2258,6.0828,-0.091,0.12369
-3.7408,-6.5588,0.3006,0.15546
-3.01,-1.2411,0.3621,0.59111
-8.9797,2.0509,0.1666,0.10124
-6.6764,-3.4065,-0.2795,0.18924
-2.0439,0.3237,-0.7393,0.72814
3.7455,3.834,-0.3948,0.17277
1.351,2.2609,0.5814,0.34447
6.0298,-1.728,0.0956,0.22036
1.0793,-2.1899,-0.1086,0.49328
-7.0547,-1.5274,-0.6815,0.16802
7.8951,5.447,-0.05,0.05452
-8.0644,4.0539,-0.2671,0.12328
-4.4822,-5.4735,0.216,0.13124
6.3274,-2.585,-0.1058,0.22186
-8.0638,4.9317,-0.3278,0.10772
-5.7088,-1.6184,0.469,0.27454
-1.3391,0.1785,-0.7339,0.27346
-0.2516,-1.2617,0.4009,0.59485
-6.4785,-1.3576,0.6488,0.24837
2.5982,-6.0553,-0.0907,0.22602
0.6039,-1.6345,-0.7333,0.51277
-6.8368,-3.3867,0.2745,0.1848
8.006,-1.1105,-0.7208,0.16021
4.8552,0.7947,0.2484,0.25152
-6.5032,-3.7684,0.2073,0.1832
2.1672,-5.9946,-0.0927,0.20695
2.0804,-1.2659,1.2855,0.49806
-0.1821,-8.626,0.2951,0.11107
7.7039,3.6897,0.1841,0.12558
-9.2457,1.7571,-0.1541,0.10152
-4.7849,1.2124,-0.1092,0.31447
7.3667,2.6067,-0.2388,0.09832
-8.5788,2.6229,-0.1596,0.08132
-0.0408,1.8626,0.1689,0.45898
9.0255,1.9115,-0.2473,0.12687
4.1435,3.6182,0.0752,0.18072
-5.6042,-7.3626,0.0604,0.13883
-1.6433,0.5303,0.0098,0.6156
-3.4246,7.8272,0.404,0.07255
1.8981,-9.6801,0.2174,0.10288
-3.4244,-0.1567,0.7298,0.37861
1.5526,-0.9642,0.0858,0.69694
-2.1934,3.5625,0.3254,0.21526
6.8231,5.8433,0.2327,0.09951
4.3233,-1.1139,0.6068,0.48461
-3.4798,3.3579,-0.4893,0.40787
5.1039,-3.8932,-0.0033,0.16312
0.5852,6.4438,-0.2257,0.06509
0.4178,-9.3919,0.2056,0.09177
-2.0415,-3.8815,0.9023,0.19519
2.7089,-2.0771,0.6578,0.44351
-4.2385,2.7941,0.1159,0.18705
-1.6972,-0.4526,-2.7978,0.64595
4.7356,1.8463,0.4387,0.16435
-4.4201,-7.5588,0.1307,0.10943
7.2345,6.2926,-0.0348,0.07294
0.8274,-1.7085,1.0003,0.61185
-3.4048,2.6576,0.2795,0.21005
0.6151,-4.5506,-0.0722,0.45713
3.5024,4.4369,-0.3433,0.17838
0.5033,0.7475,-0.8439,0.64008
8.8443,1.8995,0.0929,0.0975
-3.7309,5.6615,0.0585,0.11592
0.3987,2.295,-1.1323,0.50455
2.2645,-6.2674,-0.533,0.15396
1.3485,-2.3432,0.0063,0.33492
-1.9547,-7.9131,0.2547,0.08392
-1.9139,-4.2886,-0.6582,0.28406
2.0768,-2.1754,0.2735,0.14152
-3.3144,2.9604,-0.3836,0.24114
1.0473,-4.0023,-0.2222,0.33274
4.0093,2.9999,-0.0228,0.29077
-4.8,2.5666,0.7302,0.39275
3.7996,-4.5938,-0.0817,0.28371
2.0768,-2.0725,-0.1717,0.35278
-4.8995,-5.342,-0.0332,0.19288
6.3551,5.4002,-0.3654,0.06185
4.3577,4.1024,-0.7122,0.28752
-3.3166,2.6707,-0.0627,0.34698
8.6231,4.2084,0.0087,0.09936
2.9067,5.1094,0.3537,0.23161
-3.7059,2.6225,0.225,0.31983
3.7402,-5.0016,-0.2784,0.27882
3.0411,-0.5026,-0.3686,0.33718
-1.9133,-7.2425,0.1797,0.14846
8.4462,1.184,-0.3101,0.11147
-8.8979,3.7825,-0.0462,0.07817
-6.4603,-3.9113,0.0772,0.20224
7.586,1.1119,0.4551,0.1484
-2.4807,7.3383,-0.4352,0.16094
-5.6081,1.5623,-0.2909,0.24218
-1.2122,0.0306,-2.8433,0.55821
-3.5433,7.0471,-0.4129,0.13349
0.2541,3.8088,-1.3943,0.42174
8.0729,1.6197,0.1534,0.16494
3.0551,5.6055,-0.1426,0.23784
-0.2761,1.5306,0.128,0.77139
1.3662,-5.022,-0.053,0.27538
-3.9573,7.4945,0.0268,0.15846
-0.8488,3.217,0.0014,0.34953
8.809,6.1049,0.2238,0.08206
2.3127,-0.7769,-1.5528,0.78299
2.0926,-8.9019,0.0126,0.13917
8.2158,-1.0185,0.0861,0.14233
-0.994,7.5241,0.1062,0.14281
-0.0541,3.6973,0.2825,0.38318
5.835,-2.3264,0.1903,0.21422
4.6237,1.5437,0.5687,0.26122
-2.4793,-9.2174,-0.0698,0.16808
-1.8577,-4.348,0.1378,0.40141
-8.3534,3.5341,-0.37,0.10601
-6.8347,-0.9073,-0.0463,0.22119
2.1918,-5.4667,0.1371,0.20464
4.2647,2.889,0.1172,0.26926
-4.8872,1.0651,-0.3665,0.40154
5.9371,5.8826,0.0538,0.1307
-5.5517,5.7263,-0.2354,0.08899
1.2666,0.7622,-1.5703,0.48432
-0.5152,-4.3022,0.6,0.32435
-4.4208,6.4731,-0.0145,0.14562
-0.4669,2.3179,0.1673,0.52254
-2.082,-0.6943,-1.716,0.433
-0.2483,-1.7274,0.8765,0.52551
-7.0688,-3.6767,-0.6194,0.18204
5.9775,-2.7218,-0.1202,0.20126
-0.9321,7.2345,-0.4374,0.14966
-3.2526,3.2505,0.1186,0.42653
-2.024,-2.9733,-0.3698,0.29813
-8.4202,4.1084,-0.116,0.12611
-5.1587,-5.4095,-0.0993,0.21925
6.7547,3.3543,-0.1002,0.0926
1.2816,6.6597,-0.0826,0.2552
-2.7256,-8.0431,0.1285,0.11232
6.3329,-3.7401,-0.2625,0.27928
-6.5879,5.2514,0.0179,0.07787
-6.3803,1.1575,-0.4979,0.17162
7.3419,-3.2243,-0.0042,0.15855
0.0734,-0.3986,0.733,0.65205
-6.4191,-4.6671,-0.1691,0.19345
-1.6531,0.8454,-0.166,0.76611
-1.4713,7.1221,-0.0429,0.10658
-5.0902,-0.4546,-0.0499,0.26655
3.1742,-5.4893,-0.6134,0.27369
4.508,1.6259,-0.1335,0.38828
-3.2137,-7.8702,0.09,0.10751
1.2923,-5.0683,-0.1699,0.26872
3.5296,-0.207,0.5885,0.17453
1.5975,-10.2308,-0.0075,0.12518
0.1952,-5.9111,0.379,0.28533
2.3582,-1.7339,0.3822,0.45575
2.8981,-9.632,-0.0653,0.07038
-1.9747,-2.8331,-0.6589,0.40763
3.8578,2.3045,0.3459,0.32477
1.0465,1.2852,-0.9832,0.61264
-0.7005,-0.1372,2.37,1.04215
4.3366,2.7856,0.8568,0.26516
-4.4875,-5.2095,0.1887,0.11273
7.0086,6.1046,-0.1444,0.11284
-6.0908,6.4944,-0.2217,0.12614
-3.0205,3.5364,0.063,0.44699
1.6029,-5.2474,0.3618,0.23458
0.7897,5.7939,0.5663,0.20898
-4.5318,1.8771,0.4387,0.15469
-0.749,-4.1439,-0.7848,0.42801
4.4069,0.536,-0.1301,0.39215
-3.1907,-7.5622,0.19,0.23445
6.9463,1.9944,-0.0967,0.14746
3.9507,1.036,0.2326,0.22896
-5.1408,-6.5241,-0.045,0.16397
8.493,2.87,0.357,0.10924
4.5005,2.2357,0.785,0.31635
-6.0594,1.4089,0.6414,0.24327
-1.0995,-5.4576,0.4911,0.35559
2.8128,-1.7595,-0.7807,0.33145
-4.9905,-6.1485,-0.0957,0.12986
7.8808,3.9552,0.1067,0.10095
-7.4572,4.9651,0.2885,0.11269
1.7568,2.6216,-0.1009,0.38307
-0.2673,0.9021,-0.4354,0.77546
0.928,6.9203,0.293,0.22356
1.6836,-9.9571,0.0894,0.11833
0.8067,-5.1334,0.7209,0.33962
-0.8175,6.7586,0.1858,0.17155
1.0508,0.31,2.0153,0.56422
0.0379,-5.7181,-0.0132,0.22804
3.9929,3.0424,0.1378,0.31415
-1.1178,3.0315,-0.3026,0.46983
2.6459,-5.1947,-0.1981,0.27465
3.7015,3.9629,-0.0606,0.34016
-4.7416,-7.014,0.3839,0.15183
8.3926,0.3456,-0.1801,0.10235
-3.4329,7.0881,0.3763,0.13264
0.8294,0.5175,0.6747,0.6597
-0.8938,-6.1464,0.5517,0.21057
-6.422,6.3265,0.1393,0.13054
-4.0841,2.737,-0.0365,0.20531
7.6107,3.4634,0.3197,0.12503
-6.6331,5.5445,0.0099,0.01538
-5.3114,-5.1494,0.3158,0.13704
-2.6088,-2.7103,-0.3217,0.38898
-3.1311,7.6397,-0.443,0.09749
0.8648,2.0544,0.1966,0.43226
7.9688,0.3712,-0.4912,0.10017
-0.2034,-0.544,0.4712,0.6543
-5.3244,2.0811,0.3832,0.24759
-1.3439,1.2267,0.9838,0.57202
-8.6692,4.3744,-0.0151,0.07646
2.1607,-9.6893,0.2007,0.08412
8.7651,1.1472,-0.226,0.10106
0.9456,-1.5554,-0.3135,0.58046
-6.0831,-1.3102,-0.1386,0.10905
5.0795,-4.5315,0.0179,0.26138
0.1318,6.8327,0.1506,0.19427
-5.3989,-2.0505,0.2763,0.13631
-1.7697,-3.661,0.1193,0.50684
-6.006,5.7511,0.5094,0.09967
0.3017,-8.4129,0.2459,0.08335
-1.7697,-3.3428,1.1139,0.51725
2.6422,5.4128,-0.1666,0.20496
-3.5058,3.7656,0.0035,0.28039
6.9184,2.2502,-0.5356,0.17297
-3.3478,7.7452,-0.1827,0.20019
-2.5299,3.4168,0.7965,0.2372
-3.0079,-3.751,0.3333,0.39857
0.5675,6.6431,0.0979,0.19394
-5.1084,2.0334,0.5226,0.35468
-0.0592,-4.8268,-0.4913,0.27479
-8.0942,6.3273,0.0111,0.10824
-2.2716,3.0287,0.6675,0.34678
9.1211,4.9173,-0.2517,0.15412
-9.5324,3.0854,-0.2861,0.07707
-3.2013,-7.9426,-0.136,0.11527
5.7758,-3.9114,-0.1939,0.1371
0.379,-2.2174,0.5031,0.40817
-2.1756,3.3241,-0.8252,0.42498
1.4495,-5.9194,0.1658,0.25563
-1.9198,8.281,0.1434,0.14243
-5.4948,1.3701,0.2124,0.18202
7.398,-1.7626,0.0707,0.13905
1.7846,-1.3822,-0.4324,0.67805
-3.2091,3.6666,0.2719,0.29289
2.4521,-4.3129,0.2126,0.21006
-8.3848,2.6604,-0.1113,0.11497
-2.207,3.587,-1.2221,0.2274
6.7322,-0.6316,0.0526,0.13341
4.1047,-0.5154,-0.4945,0.42775
-0.1705,-9.2404,0.0707,0.0946
5.0678,-4.2671,-0.3854,0.21979
3.0714,-0.6755,0.0801,0.25668
0.3048,-8.9818,-0.3313,0.11328
-1.5194,1.354,1.257,0.88398
2.6678,6.331,-0.1717,0.31116
0.5266,2.6786,-0.9857,0.37977
5.7756,-3.157,0.5387,0.22049
2.9856,4.6309,0.6003,0.3226
-2.8064,-6.8472,0.1062,0.15886
7.8403,3.7625,0.1427,0.11893
4.287,1.7453,0.3575,0.44043
-5.8201,-2.6582,-0.4847,0.23166
-2.7009,-3.5313,-0.0677,0.36036
0.5232,7.38,-0.0923,0.09526
-3.5109,2.677,-0.1988,0.39962
-0.4242,-4.5825,0.5307,0.37982
-7.4488,3.4822,0.2499,0.08561
-6.358,-2.3003,-0.346,0.20669
6.2433,-3.9003,-0.1733,0.19944
